아파트 이름,건축 연도,전용 면적 (㎡),층,거래 금액 (만원),거래 일자,주소,읍면동,평당 가격 (만원),면적 범주,읍면동_구미동,읍면동_금곡동,읍면동_대장동,읍면동_백현동,읍면동_분당동,읍면동_삼평동,읍면동_서현동,읍면동_수내동,읍면동_야탑동,읍면동_운중동,읍면동_이매동,읍면동_정자동,읍면동_판교동
까치마을(4단지)(선경),1995,134.83,6,167000,2024-08-28,경기 성남시 분당구 미금일로 63,구미동,1238.5967514648073,40평 초과,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
양지마을(금호1),1992,133.82,16,223000,2024-08-26,경기 성남시 분당구 수내로 34,수내동,1666.4175758481542,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
까치마을(3단지)(신원),1995,59.9,8,105000,2024-08-30,경기 성남시 분당구 미금로 66,구미동,1752.9215358931554,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
파크타운(롯데),1993,186.099,17,215000,2024-08-17,경기 성남시 분당구 내정로 55,수내동,1155.2990612523442,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
파크타운(서안),1993,186.099,2,216500,2024-08-22,경기 성남시 분당구 수내로 52,수내동,1163.3592872610816,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
산운마을11단지(판교포레라움),2009,59.84,16,121000,2024-08-17,"경기 성남시 분당구, 서울 강남구 판교원로 922",운중동,2022.0588235294117,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
장미마을(현대),1993,75.188,14,98000,2024-08-14,"경기 성남시 분당구, 서울 강남구 장미로 334",야탑동,1303.3994786402086,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
판교풍경채어바니티(7단지),2021,84.9418,10,115000,2024-08-31,경기 성남시 분당구 판교대장로 623,대장동,1353.8681779759788,25~40평,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
상록마을(라이프1차),1994,101.76,5,158000,2024-08-17,경기 성남시 분당구 정자로 124,정자동,1552.6729559748426,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
백현마을5단지(주공),2009,84.73,1,170000,2024-08-24,경기 성남시 분당구 판교역로 554,백현동,2006.3731854124867,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
두산위브트레지움,2003,84.9,3,138500,2024-08-15,경기 성남시 분당구 정자일로 192,금곡동,1631.3309776207302,25~40평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
봇들마을8단지(주공),2009,84.5,7,220000,2024-08-24,경기 성남시 분당구 동판교로 742,삼평동,2603.550295857988,25~40평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
상록마을(우성)1,1994,69.12,13,147000,2024-08-21,경기 성남시 분당구 내정로 121,정자동,2126.736111111111,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
한솔마을(6단지)(주공),1995,37.67,9,61900,2024-08-23,경기 성남시 분당구 내정로 117,정자동,1643.2174143881073,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
효자촌(현대),1992,59.82,10,99000,2024-08-27,경기 성남시 분당구 분당로201번길 299,서현동,1654.964894684052,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
코오롱더프라우,2004,153.948,28,133000,2024-08-16,경기 성남시 분당구 정자일로 201,금곡동,863.9280796112973,40평 초과,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
두산위브트레지움,2003,147.52,18,166000,2024-08-15,경기 성남시 분당구 정자일로 192,금곡동,1125.2711496746203,40평 초과,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
청솔마을(공무원),1994,58.71,7,86000,2024-08-16,경기 성남시 분당구 금곡로 125,금곡동,1464.8271163345257,15~25평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
청솔마을(계룡),1996,55.44,2,102500,2024-08-21,경기 성남시 분당구 정자일로 176,금곡동,1848.845598845599,15~25평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
효자촌(임광),1992,165.33,18,160000,2024-08-30,경기 성남시 분당구 불정로 292,서현동,967.7614468033629,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
장미마을(동부),1993,70.56,1,93500,2024-08-26,경기 성남시 분당구 장미로 330,야탑동,1325.1133786848072,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
양지마을(금호1),1992,198.45,26,273000,2024-08-12,경기 성남시 분당구 수내로 34,수내동,1375.6613756613758,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
양지마을(5단지)(한양501-514),1992,42.56,7,92000,2024-08-27,경기 성남시 분당구 내정로165번길 24,수내동,2161.654135338346,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
판교알파리움2단지,2015,110.255,18,230000,2024-08-19,경기 성남시 분당구 판교역로 530,백현동,2086.0731939594575,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교원마을6단지(판교대광로제비앙),2009,58.24,3,103000,2024-08-15,경기 성남시 분당구 판교원로 635,판교동,1768.543956043956,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
목련마을(한신),1994,78.9,9,78000,2024-08-17,경기 성남시 분당구 판교로 163,야탑동,988.593155893536,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
판교원마을7단지(모아미래도),2009,80.21,5,130700,2024-08-12,경기 성남시 분당구 판교원로 637,판교동,1629.4726343348711,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
이매촌(한신),1992,66.27,23,120000,2024-08-13,경기 성남시 분당구 서현로 124,이매동,1810.7741059302853,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
매화마을공무원2,1995,67.43,5,76500,2024-08-14,경기 성남시 분당구 장미로 215,야탑동,1134.5098620791932,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
판교원마을11단지(힐스테이트),2009,101.33,9,152000,2024-08-04,경기 성남시 분당구 서판교로 513,판교동,1500.0493437284122,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
장미마을(현대),1993,41.76,3,61000,2024-08-19,경기 성남시 분당구 장미로 334,야탑동,1460.7279693486591,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
시범현대,1991,129.73,12,190000,2024-08-29,경기 성남시 분당구 중앙공원로 92,서현동,1464.5802821244124,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
시범한양,1991,35.1,12,80000,2024-08-17,경기 성남시 분당구 중앙공원로 91,서현동,2279.202279202279,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
매화마을공무원1,1995,49.67,10,67000,2024-08-29,경기 성남시 분당구 매화로 201,야탑동,1348.9027582041474,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
효자촌(동아),1992,84.72,2,98000,2024-08-15,경기 성남시 분당구 돌마로486번길 291,서현동,1156.7516525023607,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
이매촌(진흥),1993,84.63,8,143000,2024-08-31,경기 성남시 분당구 양현로 111,이매동,1689.7081413210446,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
매화마을공무원2,1995,66.6,9,80000,2024-08-20,경기 성남시 분당구 장미로 215,야탑동,1201.2012012012012,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
산운마을8단지(부영사랑으로),2008,81.019,4,117270,2024-08-30,경기 성남시 분당구 산운로 956,운중동,1447.4382552240832,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
시범한양,1991,28.71,5,63200,2024-08-30,경기 성남시 분당구 중앙공원로 91,서현동,2201.3235806339253,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
탑마을(선경)1,1992,83.73,4,115500,2024-08-23,경기 성남시 분당구 야탑로 536,야탑동,1379.4338946614116,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
시범한양,1991,35.1,9,80000,2024-08-30,경기 성남시 분당구 중앙공원로 91,서현동,2279.202279202279,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
시범한신,1991,84.69,15,169800,2024-08-28,경기 성남시 분당구 중앙공원로 87,서현동,2004.9592631951825,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
양지마을(금호1),1992,84.9,6,173000,2024-08-25,경기 성남시 분당구 수내로 34,수내동,2037.6914016489986,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
백현마을5단지(주공),2009,74.76,13,182500,2024-08-09,경기 성남시 분당구 판교역로 554,백현동,2441.1449973247722,15~25평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
청솔마을(성원),1994,134.67,6,120000,2024-08-29,  미금로 143,금곡동,891.0670527957229,40평 초과,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
양지마을(5단지)(한양515-529),1992,101.93,4,185700,2024-08-24,경기 성남시 분당구 내정로 24,수내동,1821.838516629059,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
현대I-PARK1,2003,146.1,20,160000,2024-08-23,경기 성남시 분당구 정자일로 9,정자동,1095.1403148528407,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
양지마을(2단지)(청구),1992,134.8,12,227000,2024-08-20,경기 성남시 분당구 내정로 36,수내동,1683.9762611275962,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
효자촌(대우),1994,53.82,10,70500,2024-08-09,경기 성남시 분당구 분당로263번길 308,서현동,1309.9219620958752,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(6단지)(주공),1995,37.67,12,63200,2024-08-22,경기 성남시 분당구 내정로 117,정자동,1677.727634722591,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
판교원마을6단지(판교대광로제비앙),2009,59.667,2,103000,2024-08-20,"경기 성남시 분당구, 경기 용인시 수지구 판교원로 635",판교동,1726.2473394003384,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
무지개(3단지)(건영),1996,84.97,7,106500,2024-08-22,경기 성남시 분당구 미금로 201,구미동,1253.3835471342827,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교푸르지오그랑블,2011,103.9649,3,277500,2024-08-15,경기 성남시 분당구 동판교로 542,백현동,2669.170075669769,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
까치마을(3단지)(신원),1995,59.9,2,97000,2024-08-29,경기 성남시 분당구 미금로 66,구미동,1619.3656093489149,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(5단지)(주공),1994,41.85,13,63400,2024-08-31,"경기 성남시 분당구, 부산 동래구 정자로 112",정자동,1514.9342891278375,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
무지개(3단지)(신한),1996,84.768,2,93000,2024-08-07,경기 성남시 분당구 미금로 201,구미동,1097.1121177802945,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(4단지)(주공),1994,35.28,7,62000,2024-08-20,경기 성남시 분당구 백현로 102,정자동,1757.3696145124716,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
까치마을(3단지)(신원),1995,130.83,5,156000,2024-08-16,경기 성남시 분당구 미금로 66,구미동,1192.387067186425,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(4단지)(주공),1994,41.85,15,62800,2024-08-09,경기 성남시 분당구 백현로 102,정자동,1500.5973715651135,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
한솔마을(4단지)(주공),1994,41.85,5,65000,2024-08-27,경기 성남시 분당구 백현로 102,정자동,1553.1660692951016,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
현대I-PARK1,2003,196.38,22,280000,2024-08-16,경기 성남시 분당구 정자일로 9,정자동,1425.8071086668704,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
봇들마을3단지(주공),2009,59.84,15,87000,2024-08-06,  동판교로 722,삼평동,1453.8770053475935,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
청솔마을(대원),1994,101.67,8,140000,2024-08-19,경기 성남시 분당구 미금로 141,금곡동,1377.004032654667,25~40평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(2단지)(LG),1995,134.94,22,160000,2024-08-26,경기 성남시 분당구 정자로 111,정자동,1185.712168371128,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
샛별마을(동성),1992,69.39,9,102500,2024-08-21,경기 성남시 분당구 분당로 35,분당동,1477.1580919440842,15~25평,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
효자촌(대우),1994,53.82,4,72000,2024-08-14,경기 성남시 분당구 분당로263번길 308,서현동,1337.7926421404682,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
산운마을8단지(부영사랑으로),2008,59.679,14,105000,2024-08-23,  산운로 956,운중동,1759.4128587945509,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
양지마을(5단지)(한양501-514),1992,42.56,6,94000,2024-08-16,경기 성남시 분당구 내정로165번길 24,수내동,2208.646616541353,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
한솔마을(5단지)(주공),1994,41.85,7,66500,2024-08-22,경기 성남시 분당구 정자로 112,정자동,1589.0083632019116,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
목련마을SK,1998,59.93,15,52000,2024-08-23,경기 성남시 분당구 판교로743번길 147,야탑동,867.6789587852495,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
삼성아데나루체,2004,153.25,23,168000,2024-08-06,경기 성남시 분당구 정자일로 170-1,정자동,1096.2479608482872,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
판교푸르지오그랑블,2011,139.7268,8,395000,2024-08-10,경기 성남시 분당구 동판교로 542,백현동,2826.9451529699386,40평 초과,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(5단지)(주공),1994,41.85,7,66500,2024-08-24,경기 성남시 분당구 정자로 112,정자동,1589.0083632019116,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
한솔마을(4단지)(주공),1994,42.75,16,67500,2024-08-06,경기 성남시 분당구 백현로 102,정자동,1578.9473684210527,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
효자촌(동아),1992,128.28,13,156500,2024-08-23,경기 성남시 분당구 돌마로486번길 291,서현동,1219.9875272840661,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
백현마을5단지(주공),2009,84.7,13,184000,2024-08-24,경기 성남시 분당구 판교역로 554,백현동,2172.3730814639903,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
까치마을(3단지)(신원),1995,84.8,9,134000,2024-08-26,경기 성남시 분당구 미금로 66,구미동,1580.188679245283,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
까치마을(4단지)(선경),1995,51.32,5,86000,2024-08-26,경기 성남시 분당구 미금일로 63,구미동,1675.759937646142,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
한솔마을(1단지)(청구),1994,49.35,8,82200,2024-08-13,경기 성남시 분당구 불정로 110,정자동,1665.6534954407293,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
판교원마을5단지(푸르지오),2009,101.06,20,180000,2024-08-23,경기 성남시 분당구 판교원로 634,판교동,1781.1201266574312,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
무지개(5단지)(청구),1995,85.0,6,93000,2024-08-28,경기 성남시 분당구 무지개로 221,구미동,1094.1176470588234,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
무지개(3단지)(건영),1996,53.83,16,69000,2024-08-23,경기 성남시 분당구 미금로 201,구미동,1281.8131153631805,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
무지개(12단지)(주공뜨란체),1995,49.67,20,56500,2024-08-20,경기 성남시 분당구 미금로22번길 212,구미동,1137.5075498288704,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
까치마을(4단지)(선경),1995,101.76,14,148000,2024-08-16,경기 성남시 분당구 미금일로 63,구미동,1454.4025157232704,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
장미마을(동부),1993,84.99,1,110000,2024-08-15,경기 성남시 분당구 장미로 330,야탑동,1294.269914107542,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
한솔마을(6단지)(주공),1995,39.87,18,65300,2024-08-09,경기 성남시 분당구 내정로 117,정자동,1637.8229245046402,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
하얀마을(5단지)(주공),1995,35.28,2,59500,2024-08-27,경기 성남시 분당구 미금일로 110,구미동,1686.5079365079364,15평 이하,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
이매촌(한신),1992,66.27,20,114000,2024-08-17,경기 성남시 분당구 서현로 124,이매동,1720.235400633771,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
하얀마을(5단지)(주공),1995,39.01,7,60000,2024-08-17,  미금일로 110,구미동,1538.0671622660857,15평 이하,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아름마을(한성),1992,83.64,3,123000,2024-08-17,경기 성남시 분당구 판교로 132,이매동,1470.5882352941176,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
판교풍경채어바니티(5단지),2021,84.973,2,76000,2024-08-28,  판교대장로5길 642,대장동,894.4017511444812,25~40평,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
정든마을(2단지)(동아),1995,48.84,9,77000,2024-08-23,경기 성남시 분당구 불정로 198,정자동,1576.5765765765764,15평 이하,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
판교원마을7단지(모아미래도),2009,80.21,19,138000,2024-08-01,경기 성남시 분당구 판교원로 637,판교동,1720.4837302082035,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
파크타운(대림),1993,131.49,7,197000,2024-08-19,경기 성남시 분당구 내정로 51,수내동,1498.2127918472886,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
백현마을2단지(주공),2009,101.91,14,208000,2024-08-17,경기 성남시 분당구 동판교로 545,백현동,2041.016583259739,25~40평,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
봇들마을4단지(주공),2009,74.45,13,143300,2024-08-07,경기 성남시 분당구 동판교로 718,삼평동,1924.7817327065143,15~25평,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아름마을(풍림),1993,134.22,6,180000,2024-08-16,경기 성남시 분당구 탄천로 140,이매동,1341.0818059901653,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
효자촌(삼환),1992,84.157,4,122500,2024-08-13,경기 성남시 분당구 불정로 301,서현동,1455.6127238375893,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
푸른마을(신성),1992,84.72,7,145000,2024-08-21,경기 성남시 분당구 수내로192번길 73,수내동,1711.5203021718603,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
동원로얄듀크,2003,121.247,13,108000,2024-08-15,경기 성남시 분당구 돌마로 190,야탑동,890.743688503633,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
장미마을(현대),1993,84.97,1,97500,2024-08-16,경기 성남시 분당구 장미로 334,야탑동,1147.4638107567378,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
아름마을(건영),1992,133.89,9,164000,2024-08-10,경기 성남시 분당구 판교로 132,이매동,1224.8861005302863,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
샛별마을(동성),1992,59.4,3,88000,2024-08-16,경기 성남시 분당구 분당로 35,분당동,1481.4814814814815,15~25평,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
무지개(5단지)(청구),1995,85.0,6,91800,2024-08-24,경기 성남시 분당구 무지개로 221,구미동,1080.0,25~40평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
아름마을(풍림),1993,75.15,22,139000,2024-08-21,경기 성남시 분당구 탄천로 140,이매동,1849.6340652029273,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
판교더샵포레스트12단지,2021,84.9852,11,116000,2024-08-15,경기 성남시 분당구 판교대장로5길 641,대장동,1364.9435431110358,25~40평,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
판교원마을6단지(판교대광로제비앙),2009,58.14,16,102000,2024-08-06,경기 성남시 분당구 판교원로 635,판교동,1754.3859649122808,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
청솔마을(공무원),1994,58.71,13,85000,2024-08-17,경기 성남시 분당구 금곡로 125,금곡동,1447.7942428887752,15~25평,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
장미마을(코오롱)1,1993,84.6,2,109000,2024-08-17,경기 성남시 분당구 장미로 330,야탑동,1288.4160756501183,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
상록마을(우성)1,1994,129.72,4,209700,2024-08-20,"경기 성남시 분당구, 서울 강남구 내정로 121",정자동,1616.558741905643,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
현대I-PARK2,2003,162.01,12,215000,2024-08-14,경기 성남시 분당구 정자일로213번길 10-1,정자동,1327.0785753965806,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
무지개(4단지)(주공),1995,49.67,10,75792,2024-08-23,경기 성남시 분당구 미금로 220,구미동,1525.9110126837124,15~25평,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
더샵분당파크리버,2021,74.9761,28,142000,2024-08-27,경기 성남시 분당구 돌마로 215,정자동,1893.9368678818983,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
동원로얄듀크,2003,96.59,4,58240,2024-08-27,  돌마로 190,야탑동,602.9609690444145,25~40평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
아름마을(효성),1994,163.95,2,210000,2024-08-22,경기 성남시 분당구 이매로 143,이매동,1280.8783165599268,40평 초과,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
이매촌(한신),1992,66.27,8,115000,2024-08-27,경기 성남시 분당구 서현로 124,이매동,1735.3251848498567,15~25평,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
